,epoch,val_loss
0,0.0,0.3431245982646942
1,1.0,0.27318909764289856
2,2.0,0.19414584338665009
3,3.0,0.20277145504951477
4,4.0,0.18403944373130798
5,5.0,0.1432664841413498
6,6.0,0.11147301644086838
7,7.0,0.10838841646909714
8,8.0,0.08639528602361679
9,9.0,0.07483921200037003
